trip_id,customer_id,gender,age,city,route_id,route_name,origin_stop,destination_stop,bus_type,trip_date,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,distance_km,fare_inr,discount_inr,payment_mode,booking_channel,trip_status,cancellation_reason,rating,occupancy_pct,weather,is_peak_hour,subscription_type,gps_enabled,complaint_raised,trip_year,trip_month,trip_weekday,delay_minutes,is_delayed,net_revenue_inr,age_group
TRP001254,CUST00255,Male,18.0,Pune,RTPU011,Shivajinagar - Hinjewadi Phase 1,Shivajinagar,Hinjewadi Phase 1,Premium AC,2024-02-12,07:00,07:00,08:58,08:58,39.5,670.0,0.0,UPI,Website,Completed,,5.0,60.4,Heavy Rain,True,Monthly Pass,True,False,2024,2,Monday,0.0,False,670.0,18-25
TRP001437,CUST00001,Female,31.0,Chennai,RTCH045,Adyar - Tambaram,Adyar,Tambaram,Non-AC Seater,2024-08-01,19:10,19:13,20:05,20:08,20.9,176.0,0.0,Cash,Kiosk,Completed,,,68.2,Rain,True,Weekly Pass,True,False,2024,8,Thursday,3.0,False,176.0,26-35
TRP001400,CUST00347,Male,21.0,Delhi NCR,RTDE055,Vasant Kunj - Connaught Place,Vasant Kunj,Connaught Place,AC Seater,2024-12-25,19:05,,19:27,,8.4,,11.0,,Website,Cancelled,Customer Request,,,Haze,True,Single Ride,True,False,2024,12,Wednesday,,False,,18-25
TRP003142,CUST00643,Male,21.0,Hyderabad,RTHY033,Miyapur - Kondapur,Miyapur,Kondapur,Premium AC,2024-11-05,19:40,,20:44,,30.4,,0.0,,Corporate Portal,Cancelled,Customer Request,,,Cloudy,True,Monthly Pass,True,False,2024,11,Tuesday,,False,,18-25
TRP000053,CUST00090,Female,26.0,Hyderabad,RTHY032,Kukatpally - Miyapur,Kukatpally,Miyapur,Premium AC,2024-04-24,20:25,20:27,22:14,22:16,33.1,637.0,84.0,Wallet,Website,Completed,,3.0,34.2,Clear,True,Weekly Pass,True,False,2024,4,Wednesday,2.0,False,553.0,26-35
TRP000654,CUST01126,Female,30.0,Pune,RTPU016,Viman Nagar - Kharadi,Viman Nagar,Kharadi,AC Sleeper,2024-11-15,17:00,17:00,17:48,17:48,20.5,275.0,0.0,Net Banking,Kiosk,Completed,,5.0,83.7,Cloudy,True,Monthly Pass,True,True,2024,11,Friday,0.0,False,275.0,26-35
TRP002114,CUST01075,Male,30.0,Hyderabad,RTHY035,LB Nagar - HITEC City,LB Nagar,HITEC City,AC Sleeper,2024-08-15,20:20,20:20,21:04,21:04,14.0,206.0,0.0,Debit Card,Corporate Portal,Completed,,1.0,86.6,Clear,True,Single Ride,True,False,2024,8,Thursday,0.0,False,206.0,26-35
TRP001959,CUST00832,Female,40.0,Delhi NCR,RTDE060,Greater Noida - Connaught Place,Greater Noida,Connaught Place,Premium AC,2024-05-16,20:55,20:55,21:59,,31.3,430.0,0.0,Cash,Corporate Portal,No-show,Payment Failed,,30.3,Cloudy,True,Monthly Pass,False,False,2024,5,Thursday,0.0,False,430.0,36-45
TRP002449,CUST01094,Male,21.0,Delhi NCR,RTDE051,Vasant Kunj - Saket,Vasant Kunj,Saket,Premium AC,2024-04-01,17:15,17:15,18:07,18:07,25.7,472.0,0.0,Credit Card,Website,Completed,,5.0,41.5,Fog,True,Weekly Pass,True,False,2024,4,Monday,0.0,False,472.0,18-25
TRP001581,CUST00325,Male,26.0,Pune,RTPU020,Aundh - Kharadi,Aundh,Kharadi,AC Sleeper,2024-11-19,18:10,18:10,19:48,,32.8,488.0,0.0,Cash,Mobile App,No-show,Customer Request,,27.5,Haze,True,Weekly Pass,True,False,2024,11,Tuesday,0.0,False,488.0,26-35
TRP003085,CUST00474,Other,41.0,Delhi NCR,RTDE055,Vasant Kunj - Connaught Place,Vasant Kunj,Connaught Place,Non-AC Seater,2024-11-07,18:15,18:15,18:32,18:32,8.4,92.0,0.0,Net Banking,Kiosk,Completed,,3.0,47.7,Rain,False,Corporate Plan,True,False,2024,11,Thursday,0.0,False,92.0,36-45
TRP001553,CUST00142,Female,35.0,Pune,RTPU013,Hadapsar - Kothrud,Hadapsar,Kothrud,AC Sleeper,2024-04-08,22:10,22:10,22:29,22:29,9.1,101.0,0.0,Net Banking,Website,Completed,,4.0,88.2,Rain,False,Corporate Plan,True,False,2024,4,Monday,0.0,False,101.0,26-35
TRP000939,CUST00900,Female,20.0,Chennai,RTCH043,Guindy - Anna Nagar,Guindy,Anna Nagar,Non-AC Seater,2024-11-30,06:00,05:59,07:23,07:22,33.6,420.0,0.0,Cash,Corporate Portal,Completed,,4.0,72.1,Clear,False,Single Ride,True,False,2024,11,Saturday,-1.0,False,420.0,18-25
TRP001982,CUST00298,Male,40.0,Delhi NCR,RTDE058,Faridabad - Saket,Faridabad,Saket,Premium AC,2024-12-10,07:55,07:50,08:55,08:50,22.0,310.0,0.0,Credit Card,Website,Completed,,5.0,22.5,Clear,True,Corporate Plan,True,False,2024,12,Tuesday,-5.0,False,310.0,36-45
TRP002882,CUST00684,Female,36.0,Chennai,RTCH042,Anna Nagar - Porur,Anna Nagar,Porur,Non-AC Seater,2024-10-18,07:30,07:36,08:58,09:04,33.4,404.0,29.0,Debit Card,Kiosk,Completed,,3.0,61.6,Clear,True,Corporate Plan,True,False,2024,10,Friday,6.0,True,375.0,36-45
TRP001684,CUST01063,Female,28.0,Mumbai,RTMU003,Andheri East - Powai,Andheri East,Powai,AC Seater,2024-01-10,20:00,20:00,21:06,21:06,22.8,190.0,0.0,Wallet,Website,Completed,,,22.7,Heavy Rain,False,Weekly Pass,True,False,2024,1,Wednesday,0.0,False,190.0,26-35
TRP001257,CUST00795,Female,31.0,Pune,RTPU019,Kothrud - Magarpatta,Kothrud,Magarpatta,Non-AC Seater,2024-12-08,16:10,16:10,16:30,,10.7,141.0,0.0,Net Banking,Kiosk,No-show,Customer Request,,77.5,Fog,False,Monthly Pass,True,False,2024,12,Sunday,0.0,False,141.0,26-35
TRP001332,CUST00443,Female,36.0,Mumbai,RTMU004,Thane West - BKC,Thane West,BKC,AC Seater,2024-08-31,17:05,,19:04,,41.7,,0.0,,Website,Cancelled,Route Diverted,,,Haze,False,Corporate Plan,True,False,2024,8,Saturday,,False,,36-45
TRP002770,CUST01197,Female,32.0,Chennai,RTCH047,Sholinganallur - Tambaram,Sholinganallur,Tambaram,Non-AC Seater,2024-09-30,17:00,,18:04,,24.1,,0.0,,Mobile App,Cancelled,Bus Breakdown,,,Haze,True,Single Ride,True,False,2024,9,Monday,,False,,26-35
TRP001657,CUST00072,Female,32.0,Delhi NCR,RTDE057,Rohini - Indirapuram,Rohini,Indirapuram,Non-AC Seater,2024-01-25,13:30,14:18,13:51,14:39,10.3,127.0,0.0,Debit Card,Mobile App,Delayed-Completed,,5.0,38.2,Rain,False,Single Ride,True,False,2024,1,Thursday,48.0,True,127.0,26-35
TRP001572,CUST00545,Male,22.0,Hyderabad,RTHY035,LB Nagar - HITEC City,LB Nagar,HITEC City,Non-AC Seater,2024-01-30,12:20,12:20,12:47,12:47,14.0,183.0,0.0,Credit Card,Mobile App,Completed,,5.0,59.4,Heavy Rain,False,Weekly Pass,True,False,2024,1,Tuesday,0.0,False,183.0,18-25
TRP001603,CUST00431,Male,30.0,Bangalore,RTBA025,Hebbal - Marathahalli,Hebbal,Marathahalli,AC Seater,2024-02-16,15:45,15:45,16:10,16:10,9.2,81.0,0.0,UPI,Kiosk,Completed,,3.0,43.7,Heavy Rain,False,Corporate Plan,True,False,2024,2,Friday,0.0,False,81.0,26-35
TRP000243,CUST00529,Female,33.0,Mumbai,RTMU002,Andheri East - Thane West,Andheri East,Thane West,AC Seater,2024-03-27,14:30,,15:42,,24.5,,0.0,,Kiosk,Cancelled,Bus Breakdown,,,Fog,False,Single Ride,True,False,2024,3,Wednesday,,False,,26-35
TRP002860,CUST01173,Male,29.0,Hyderabad,RTHY040,Uppal - Gachibowli,Uppal,Gachibowli,AC Seater,2024-01-17,21:30,21:30,21:47,21:47,9.1,119.0,26.0,Wallet,Website,Completed,,4.0,53.1,Clear,False,Single Ride,True,False,2024,1,Wednesday,0.0,False,93.0,26-35
TRP001555,CUST00578,Male,21.0,Bangalore,RTBA022,HSR Layout - Bannerghatta Road,HSR Layout,Bannerghatta Road,Non-AC Seater,2024-03-12,10:15,10:27,11:55,12:07,40.7,465.0,0.0,UPI,Mobile App,Completed,,2.0,27.5,Rain,True,Monthly Pass,True,False,2024,3,Tuesday,12.0,True,465.0,18-25
TRP001641,CUST00319,Female,22.0,Hyderabad,RTHY040,Uppal - Gachibowli,Uppal,Gachibowli,AC Sleeper,2024-03-15,13:15,13:16,13:32,13:33,9.1,116.0,0.0,Cash,Mobile App,Completed,,4.0,72.8,Fog,False,Corporate Plan,True,False,2024,3,Friday,1.0,False,116.0,18-25
TRP001777,CUST00113,Other,44.0,Hyderabad,RTHY040,Uppal - Gachibowli,Uppal,Gachibowli,AC Sleeper,2024-12-27,19:45,19:45,20:03,20:03,9.1,126.0,0.0,UPI,Website,Completed,,5.0,30.4,Clear,True,Corporate Plan,True,False,2024,12,Friday,0.0,False,126.0,36-45
TRP001547,CUST00614,Female,19.0,Pune,RTPU011,Shivajinagar - Hinjewadi Phase 1,Shivajinagar,Hinjewadi Phase 1,Non-AC Seater,2024-11-08,14:45,14:45,16:40,,39.5,396.0,71.0,Credit Card,Website,No-show,Customer Request,,55.1,Rain,False,Corporate Plan,True,False,2024,11,Friday,0.0,False,325.0,18-25
TRP000339,CUST01231,Female,40.0,Delhi NCR,RTDE059,Saket - Faridabad,Saket,Faridabad,Non-AC Seater,2024-11-26,20:15,20:15,21:23,21:23,25.9,334.0,0.0,Debit Card,Website,Completed,,,27.8,Fog,True,Single Ride,True,False,2024,11,Tuesday,0.0,False,334.0,36-45
TRP001792,CUST01335,Female,18.0,Delhi NCR,RTDE056,Gurgaon Cyber City - Noida Sector 62,Gurgaon Cyber City,Noida Sector 62,Non-AC Seater,2024-08-07,17:05,17:07,17:26,17:28,8.3,71.0,0.0,UPI,Website,Completed,,4.0,44.0,Rain,False,Monthly Pass,True,False,2024,8,Wednesday,2.0,False,71.0,18-25
TRP000334,CUST00118,Male,24.0,Delhi NCR,RTDE057,Rohini - Indirapuram,Rohini,Indirapuram,Non-AC Seater,2024-07-05,09:15,09:15,09:34,09:34,10.3,84.0,0.0,Cash,Kiosk,Completed,,3.0,71.8,Rain,True,Monthly Pass,True,False,2024,7,Friday,0.0,False,84.0,18-25
TRP000885,CUST00373,Male,34.0,Hyderabad,RTHY039,Uppal - Kondapur,Uppal,Kondapur,Premium AC,2024-02-03,10:40,,11:59,,25.9,,97.0,,Website,Cancelled,Payment Failed,,,Rain,False,Single Ride,True,False,2024,2,Saturday,,False,,26-35
TRP000036,CUST00728,Male,31.0,Bangalore,RTBA030,Indiranagar - Yelahanka,Indiranagar,Yelahanka,AC Sleeper,2024-05-10,22:00,22:00,22:30,,10.1,131.0,0.0,Cash,Kiosk,No-show,Customer Request,,33.7,Heavy Rain,False,Single Ride,True,False,2024,5,Friday,0.0,False,131.0,26-35
TRP000122,CUST01287,Female,28.0,Mumbai,RTMU006,Malad West - Lower Parel,Malad West,Lower Parel,AC Seater,2024-08-24,11:30,,12:31,,29.8,,0.0,,Mobile App,Cancelled,Customer Request,,,Cloudy,False,Monthly Pass,True,False,2024,8,Saturday,,False,,26-35
TRP002084,CUST01066,Male,38.0,Pune,RTPU019,Kothrud - Magarpatta,Kothrud,Magarpatta,AC Seater,2024-06-23,12:55,13:10,13:16,13:31,10.7,102.0,0.0,Cash,Website,Delayed-Completed,,3.0,80.9,Haze,False,Corporate Plan,True,False,2024,6,Sunday,15.0,True,102.0,36-45
TRP000301,CUST01202,Male,29.0,Pune,RTPU014,Shivajinagar - Aundh,Shivajinagar,Aundh,Non-AC Seater,2024-05-07,18:15,18:13,18:34,18:32,9.3,77.0,0.0,Net Banking,Mobile App,Completed,,3.0,44.0,Haze,True,Weekly Pass,True,False,2024,5,Tuesday,-2.0,False,77.0,26-35
TRP002744,CUST00197,Male,42.0,Bangalore,RTBA027,Yelahanka - Bannerghatta Road,Yelahanka,Bannerghatta Road,AC Seater,2024-06-23,15:50,15:50,16:52,16:52,33.5,446.0,0.0,Debit Card,Website,Completed,,5.0,67.8,Cloudy,False,Weekly Pass,False,False,2024,6,Sunday,0.0,False,446.0,36-45
TRP000181,CUST00097,Male,30.0,Hyderabad,RTHY037,Kukatpally - Uppal,Kukatpally,Uppal,AC Sleeper,2024-09-29,17:40,18:00,18:25,18:45,16.0,234.0,0.0,Wallet,Corporate Portal,Delayed-Completed,,,29.1,Haze,False,Single Ride,True,False,2024,9,Sunday,20.0,True,234.0,26-35
TRP001681,CUST01148,Female,28.0,Mumbai,RTMU010,Ghatkopar - Lower Parel,Ghatkopar,Lower Parel,Premium AC,2024-07-16,11:50,11:50,12:45,12:45,28.6,486.0,0.0,Wallet,Website,Completed,,2.0,78.2,Cloudy,False,Weekly Pass,False,False,2024,7,Tuesday,0.0,False,486.0,26-35
TRP003119,CUST01252,Female,28.0,Mumbai,RTMU003,Andheri East - Powai,Andheri East,Powai,AC Sleeper,2024-05-21,20:45,20:45,21:39,21:39,22.8,303.0,0.0,Debit Card,Website,Completed,,5.0,57.8,Rain,True,Weekly Pass,True,False,2024,5,Tuesday,0.0,False,303.0,26-35
TRP003095,CUST00043,Female,50.0,Chennai,RTCH049,Velachery - Tambaram,Velachery,Tambaram,Non-AC Seater,2024-08-05,18:45,18:45,20:14,20:14,37.6,401.0,106.0,Net Banking,Mobile App,Completed,,4.0,24.3,Heavy Rain,False,Corporate Plan,True,False,2024,8,Monday,0.0,False,295.0,46-60
TRP001408,CUST00309,Male,44.0,Bangalore,RTBA025,Hebbal - Marathahalli,Hebbal,Marathahalli,Non-AC Seater,2024-01-18,22:55,23:27,23:23,23:55,9.2,74.0,0.0,Cash,Website,Delayed-Completed,,5.0,91.4,Fog,False,Weekly Pass,True,False,2024,1,Thursday,32.0,True,74.0,36-45
TRP000834,CUST00730,Male,37.0,Bangalore,RTBA021,Bannerghatta Road - Marathahalli,Bannerghatta Road,Marathahalli,Non-AC Seater,2024-03-31,17:35,17:44,18:22,18:31,22.3,291.0,0.0,Credit Card,Kiosk,Completed,,5.0,26.9,Fog,False,Monthly Pass,True,False,2024,3,Sunday,9.0,True,291.0,36-45
TRP000889,CUST01343,Male,44.0,Delhi NCR,RTDE059,Saket - Faridabad,Saket,Faridabad,Premium AC,2024-07-20,12:40,12:40,13:53,13:53,25.9,395.0,54.0,Cash,Website,Completed,,5.0,58.3,Clear,False,Single Ride,True,False,2024,7,Saturday,0.0,False,341.0,36-45
TRP002343,CUST00863,Male,29.0,Chennai,RTCH050,Tambaram - Adyar,Tambaram,Adyar,Premium AC,2024-06-22,10:30,10:30,10:45,10:45,8.4,123.0,0.0,Credit Card,Website,Completed,,3.0,83.7,Clear,False,Weekly Pass,True,False,2024,6,Saturday,0.0,False,123.0,26-35
TRP001787,CUST00416,Female,24.0,Mumbai,RTMU009,Thane West - Vashi,Thane West,Vashi,AC Seater,2024-05-22,10:40,10:40,12:16,12:16,34.8,420.0,0.0,Net Banking,Corporate Portal,Completed,,4.0,84.2,Clear,False,Corporate Plan,False,False,2024,5,Wednesday,0.0,False,420.0,18-25
TRP002176,CUST00441,Male,39.0,Chennai,RTCH046,OMR - T Nagar,OMR,T Nagar,Premium AC,2024-01-20,09:05,,10:22,,32.0,,0.0,,Mobile App,Cancelled,Payment Failed,,,Fog,False,Single Ride,True,True,2024,1,Saturday,,False,,36-45
TRP001965,CUST01394,Female,25.0,Mumbai,RTMU008,Thane West - Mulund,Thane West,Mulund,AC Sleeper,2024-12-10,07:30,07:30,08:23,,23.5,274.0,24.0,Credit Card,Kiosk,No-show,Customer Request,,55.3,Clear,False,Single Ride,True,False,2024,12,Tuesday,0.0,False,250.0,18-25
TRP001125,CUST00682,Male,23.0,Chennai,RTCH041,Adyar - Guindy,Adyar,Guindy,AC Seater,2024-06-26,14:25,,15:02,,18.2,,0.0,,Kiosk,Cancelled,Route Diverted,,,Fog,False,Weekly Pass,True,False,2024,6,Wednesday,,False,,18-25
TRP002640,CUST00074,Female,25.0,Mumbai,RTMU008,Thane West - Mulund,Thane West,Mulund,AC Sleeper,2024-08-07,18:10,18:10,19:15,19:15,23.5,286.0,84.0,Credit Card,Website,Completed,,5.0,54.6,Clear,True,Monthly Pass,True,False,2024,8,Wednesday,0.0,False,202.0,18-25
TRP001293,CUST01107,Female,21.0,Hyderabad,RTHY039,Uppal - Kondapur,Uppal,Kondapur,Non-AC Seater,2024-07-14,16:15,16:15,17:10,17:10,25.9,289.0,0.0,Net Banking,Mobile App,Completed,,3.0,31.6,Haze,False,Corporate Plan,True,False,2024,7,Sunday,0.0,False,289.0,18-25
TRP000674,CUST01359,Female,26.0,Delhi NCR,RTDE055,Vasant Kunj - Connaught Place,Vasant Kunj,Connaught Place,Non-AC Seater,2024-05-10,19:35,19:35,19:58,19:58,8.4,106.0,8.0,Cash,Mobile App,Completed,,1.0,80.9,Cloudy,True,Corporate Plan,False,False,2024,5,Friday,0.0,False,98.0,26-35
TRP000346,CUST00791,Female,44.0,Pune,RTPU013,Hadapsar - Kothrud,Hadapsar,Kothrud,AC Sleeper,2024-05-19,19:45,19:45,20:11,,9.1,134.0,30.0,Wallet,Website,No-show,Customer Request,,28.2,Rain,False,Monthly Pass,True,False,2024,5,Sunday,0.0,False,104.0,36-45
TRP000191,CUST00186,Female,35.0,Delhi NCR,RTDE057,Rohini - Indirapuram,Rohini,Indirapuram,Non-AC Seater,2024-04-04,09:50,09:52,10:13,10:15,10.3,125.0,37.0,Wallet,Website,Completed,,5.0,20.2,Clear,True,Weekly Pass,True,False,2024,4,Thursday,2.0,False,88.0,26-35
TRP002127,CUST00749,Male,36.0,Mumbai,RTMU004,Thane West - BKC,Thane West,BKC,AC Sleeper,2024-01-05,17:40,17:40,19:01,19:01,41.7,703.0,0.0,Net Banking,Kiosk,Completed,,3.0,43.0,Clear,False,Monthly Pass,False,False,2024,1,Friday,0.0,False,703.0,36-45
TRP000002,CUST01008,Male,24.0,Pune,RTPU012,Aundh - Magarpatta,Aundh,Magarpatta,Premium AC,2024-04-12,11:50,11:50,12:56,12:56,27.6,317.0,0.0,Wallet,Mobile App,Completed,,,52.5,Fog,False,Single Ride,True,False,2024,4,Friday,0.0,False,317.0,18-25
TRP002610,CUST00193,Female,18.0,Hyderabad,RTHY032,Kukatpally - Miyapur,Kukatpally,Miyapur,Non-AC Seater,2024-11-13,17:50,17:50,19:39,19:39,33.1,413.0,0.0,Cash,Website,Completed,,5.0,59.0,Clear,True,Monthly Pass,True,False,2024,11,Wednesday,0.0,False,413.0,18-25
TRP002158,CUST00585,Male,21.0,Pune,RTPU018,Kharadi - Magarpatta,Kharadi,Magarpatta,Premium AC,2024-04-02,21:20,21:20,22:45,22:45,40.7,462.0,0.0,Cash,Corporate Portal,Completed,,3.0,65.1,Heavy Rain,False,Weekly Pass,True,False,2024,4,Tuesday,0.0,False,462.0,18-25
TRP000564,CUST00893,Male,35.0,Chennai,RTCH050,Tambaram - Adyar,Tambaram,Adyar,AC Sleeper,2024-06-08,09:45,10:33,10:06,10:54,8.4,120.0,0.0,Credit Card,Website,Delayed-Completed,,4.0,15.7,Rain,False,Monthly Pass,True,False,2024,6,Saturday,48.0,True,120.0,26-35
TRP001545,CUST00024,Female,31.0,Bangalore,RTBA024,Hebbal - Electronic City,Hebbal,Electronic City,AC Sleeper,2024-03-25,17:20,17:20,18:04,18:04,17.8,220.0,0.0,UPI,Mobile App,Completed,,5.0,92.3,Fog,True,Corporate Plan,True,False,2024,3,Monday,0.0,False,220.0,26-35
TRP000869,CUST00697,Female,26.0,Hyderabad,RTHY032,Kukatpally - Miyapur,Kukatpally,Miyapur,AC Sleeper,2024-02-25,14:45,14:49,15:54,15:58,33.1,334.0,39.0,Cash,Corporate Portal,Completed,,4.0,81.7,Haze,False,Weekly Pass,True,False,2024,2,Sunday,4.0,False,295.0,26-35
TRP000466,CUST01094,Male,21.0,Bangalore,RTBA021,Bannerghatta Road - Marathahalli,Bannerghatta Road,Marathahalli,AC Seater,2024-11-04,10:35,10:48,11:25,11:38,22.3,282.0,0.0,Debit Card,Mobile App,Delayed-Completed,,,69.3,Rain,True,Monthly Pass,True,False,2024,11,Monday,13.0,True,282.0,18-25
TRP003040,CUST00545,Male,22.0,Pune,RTPU017,Kharadi - Baner,Kharadi,Baner,AC Seater,2024-02-27,10:40,10:45,11:58,12:03,27.7,370.0,50.0,UPI,Mobile App,Completed,,5.0,36.3,Heavy Rain,True,Corporate Plan,True,False,2024,2,Tuesday,5.0,False,320.0,18-25
TRP002812,CUST00434,Female,42.0,Chennai,RTCH050,Tambaram - Adyar,Tambaram,Adyar,Non-AC Seater,2024-08-01,10:10,10:07,10:26,10:23,8.4,88.0,0.0,Debit Card,Corporate Portal,Completed,,4.0,95.3,Rain,True,Single Ride,True,False,2024,8,Thursday,-3.0,False,88.0,36-45
TRP001216,CUST00355,Male,29.0,Delhi NCR,RTDE060,Greater Noida - Connaught Place,Greater Noida,Connaught Place,Non-AC Seater,2024-02-02,09:30,09:39,10:48,10:57,31.3,391.0,0.0,Credit Card,Mobile App,Completed,,4.0,77.5,Heavy Rain,True,Monthly Pass,True,False,2024,2,Friday,9.0,True,391.0,26-35
TRP000224,CUST00136,Female,37.0,Hyderabad,RTHY039,Uppal - Kondapur,Uppal,Kondapur,AC Seater,2024-10-14,18:50,18:51,20:13,20:14,25.9,301.0,0.0,Debit Card,Kiosk,Completed,,3.0,44.0,Cloudy,True,Weekly Pass,False,False,2024,10,Monday,1.0,False,301.0,36-45
TRP002435,CUST01315,Male,41.0,Bangalore,RTBA030,Indiranagar - Yelahanka,Indiranagar,Yelahanka,AC Seater,2024-07-04,21:00,,21:30,,10.1,,0.0,,Kiosk,Cancelled,Driver Unavailable,,,Heavy Rain,False,Weekly Pass,True,True,2024,7,Thursday,,False,,36-45
TRP002766,CUST00525,Female,29.0,Bangalore,RTBA025,Hebbal - Marathahalli,Hebbal,Marathahalli,Non-AC Seater,2024-07-11,17:15,17:15,17:33,17:33,9.2,123.0,30.0,Debit Card,Kiosk,Completed,,4.0,22.8,Clear,True,Monthly Pass,True,False,2024,7,Thursday,0.0,False,93.0,26-35
TRP001383,CUST00535,Male,35.0,Bangalore,RTBA022,HSR Layout - Bannerghatta Road,HSR Layout,Bannerghatta Road,Premium AC,2024-11-20,16:25,16:44,18:38,18:57,40.7,489.0,80.0,Debit Card,Kiosk,Delayed-Completed,,2.0,59.9,Heavy Rain,False,Corporate Plan,True,False,2024,11,Wednesday,19.0,True,409.0,26-35
TRP002359,CUST01377,Female,32.0,Hyderabad,RTHY039,Uppal - Kondapur,Uppal,Kondapur,Premium AC,2024-05-14,09:55,09:55,10:51,10:51,25.9,376.0,0.0,Wallet,Kiosk,Completed,,4.0,57.8,Rain,False,Corporate Plan,True,False,2024,5,Tuesday,0.0,False,376.0,26-35
TRP001895,CUST01057,Female,40.0,Delhi NCR,RTDE051,Vasant Kunj - Saket,Vasant Kunj,Saket,Non-AC Seater,2024-11-12,11:30,11:35,12:34,12:39,25.7,319.0,75.0,UPI,Corporate Portal,Completed,,5.0,50.3,Fog,False,Weekly Pass,True,False,2024,11,Tuesday,5.0,False,244.0,36-45
TRP001958,CUST01072,Female,19.0,Bangalore,RTBA026,Electronic City - Bannerghatta Road,Electronic City,Bannerghatta Road,Non-AC Seater,2024-04-20,13:45,13:45,15:10,,39.4,460.0,0.0,Cash,Corporate Portal,No-show,Customer Request,,93.9,Rain,False,Corporate Plan,True,False,2024,4,Saturday,0.0,False,460.0,18-25
TRP000639,CUST01314,Female,45.0,Delhi NCR,RTDE051,Vasant Kunj - Saket,Vasant Kunj,Saket,AC Seater,2024-07-24,19:50,19:50,21:11,,25.7,225.0,0.0,Net Banking,Mobile App,No-show,Customer Request,,34.3,Clear,True,Corporate Plan,False,False,2024,7,Wednesday,0.0,False,225.0,36-45
TRP000960,CUST00878,Male,36.0,Bangalore,RTBA023,Whitefield - Yelahanka,Whitefield,Yelahanka,AC Seater,2024-09-12,15:55,15:55,17:47,,35.1,415.0,0.0,Cash,Mobile App,No-show,Payment Failed,,29.7,Heavy Rain,False,Corporate Plan,True,False,2024,9,Thursday,0.0,False,415.0,36-45
TRP001194,CUST00370,Female,18.0,Delhi NCR,RTDE059,Saket - Faridabad,Saket,Faridabad,Premium AC,2024-03-13,08:35,08:35,09:35,,25.9,319.0,0.0,Net Banking,Kiosk,No-show,Customer Request,,67.4,Fog,True,Weekly Pass,True,False,2024,3,Wednesday,0.0,False,319.0,18-25
TRP000689,CUST00830,Male,40.0,Mumbai,RTMU001,Ghatkopar - Vashi,Ghatkopar,Vashi,AC Seater,2024-05-20,06:20,,07:50,,32.5,,0.0,,Mobile App,Cancelled,Customer Request,,,Heavy Rain,False,Corporate Plan,True,False,2024,5,Monday,,False,,36-45
TRP003178,CUST00064,Female,31.0,Hyderabad,RTHY032,Kukatpally - Miyapur,Kukatpally,Miyapur,AC Seater,2024-11-01,10:25,11:08,11:34,12:17,33.1,304.0,0.0,Credit Card,Kiosk,Delayed-Completed,,5.0,68.7,Clear,True,Monthly Pass,False,False,2024,11,Friday,43.0,True,304.0,26-35
TRP001596,CUST00822,Female,26.0,Bangalore,RTBA023,Whitefield - Yelahanka,Whitefield,Yelahanka,AC Sleeper,2024-06-12,14:35,14:35,15:45,,35.1,522.0,45.0,Wallet,Website,No-show,Customer Request,,32.3,Fog,False,Weekly Pass,True,False,2024,6,Wednesday,0.0,False,477.0,26-35
TRP001920,CUST00954,Male,24.0,Hyderabad,RTHY040,Uppal - Gachibowli,Uppal,Gachibowli,Non-AC Seater,2024-02-09,17:50,17:52,18:12,18:14,9.1,73.0,0.0,Credit Card,Kiosk,Completed,,5.0,45.4,Heavy Rain,True,Weekly Pass,True,False,2024,2,Friday,2.0,False,73.0,18-25
TRP000835,CUST00019,Female,31.0,Chennai,RTCH043,Guindy - Anna Nagar,Guindy,Anna Nagar,Premium AC,2024-11-07,18:05,18:05,19:12,19:12,33.6,497.0,0.0,Credit Card,Kiosk,Completed,,3.0,56.2,Clear,True,Single Ride,True,False,2024,11,Thursday,0.0,False,497.0,26-35
TRP000704,CUST01271,Male,43.0,Pune,RTPU011,Shivajinagar - Hinjewadi Phase 1,Shivajinagar,Hinjewadi Phase 1,AC Sleeper,2024-08-28,19:25,19:25,20:41,,39.5,655.0,0.0,Net Banking,Corporate Portal,No-show,Customer Request,,31.8,Heavy Rain,True,Corporate Plan,True,False,2024,8,Wednesday,0.0,False,655.0,36-45
TRP001357,CUST01311,Female,18.0,Pune,RTPU017,Kharadi - Baner,Kharadi,Baner,Premium AC,2024-10-23,09:35,09:35,10:29,10:29,27.7,388.0,0.0,UPI,Website,Completed,,4.0,73.4,Heavy Rain,True,Weekly Pass,True,False,2024,10,Wednesday,0.0,False,388.0,18-25
TRP002412,CUST00884,Male,18.0,Bangalore,RTBA025,Hebbal - Marathahalli,Hebbal,Marathahalli,Premium AC,2024-05-26,22:50,22:50,23:09,23:09,9.2,122.0,0.0,Credit Card,Mobile App,Completed,,,83.5,Clear,False,Single Ride,True,False,2024,5,Sunday,0.0,False,122.0,18-25
TRP003140,CUST01184,Female,30.0,Hyderabad,RTHY040,Uppal - Gachibowli,Uppal,Gachibowli,AC Sleeper,2024-07-13,14:25,14:25,14:48,14:48,9.1,121.0,0.0,Net Banking,Corporate Portal,Completed,,5.0,58.3,Cloudy,False,Weekly Pass,True,False,2024,7,Saturday,0.0,False,121.0,26-35
